pattern_id,userid,instrument_type,instrument,exchange,pattern_name,comment,time_frame,sc_id,p_status,is_closed,is_deleted,end_date,updated_at,created_at,meta_data,analyst_name,analyst_image,updated_at_epoch,created_at_epoch,sc_name,symbol,chartType,displayLock,scanproflg
1843,21,,,nse,Falling Channel,Reversal From Support,1 day,,New,N,0,2026-10-09,2026-09-07 10:07:55,2026-09-07 10:07:55,"{""chart_type"":""mc_pro_plus"",""sc_name"":"""",""sc_symbol"":"""",""sc_scripcode"":"""",""instrument_type_code"":"""",""entry_condition"":""equals"",""entry_price"":""214.88"",""pattern_type"":""buy"",""cmp"":""214.88"",""price_key"":""stk_RVN_N"",""target_price"":""250"",""target_return_prcnt"":""16.34"",""stoploss_price"":""203"",""stoploss_prcnt"":""5.53"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178875587395.png""},""rationale"":""Price is moving within the falling channel, but now from the lower levels (support) price has indicated a reversal."",""action_type"":""add"",""created_at"":""2026-09-07 10:07:55"",""updated_at"":""2026-09-07 10:07:55""}]}",,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1788755875,1788755875,,,mc_pro_plus,Y,3
1841,21,,,nse,Rising Trendline,Reversal From Support,2 hours,,New,N,0,2026-10-09,2026-09-04 15:29:17,2026-09-04 15:29:17,"{""chart_type"":""mc_pro_plus"",""sc_name"":"""",""sc_symbol"":"""",""sc_scripcode"":"""",""instrument_type_code"":"""",""entry_condition"":""equals"",""entry_price"":""1163.80"",""pattern_type"":""buy"",""cmp"":""1163.80"",""price_key"":""stk_JSP_N"",""target_price"":""1211"",""target_return_prcnt"":""4.06"",""stoploss_price"":""1132"",""stoploss_prcnt"":""2.73"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178851595624.png""},""rationale"":""Price is respecting a rising trendline as support and rebounding from it, signalling a potential bullish reversal."",""action_type"":""add"",""created_at"":""2026-09-04 15:29:17"",""updated_at"":""2026-09-04 15:29:17""}]}",,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1788515957,1788515957,,,mc_pro_plus,Y,3
1835,21,,,nse,Horizontal Resistance,Breakout Retest + 200DEMA,1 day,,New,N,0,2026-10-02,2026-09-03 10:39:47,2026-09-03 10:39:47,"{""chart_type"":""mc_pro_plus"",""sc_name"":"""",""sc_symbol"":"""",""sc_scripcode"":"""",""instrument_type_code"":"""",""entry_condition"":""equals"",""entry_price"":""994.50"",""pattern_type"":""buy"",""cmp"":""994.50"",""price_key"":""stk_IIB_N"",""target_price"":""1070"",""target_return_prcnt"":""7.59"",""stoploss_price"":""960"",""stoploss_prcnt"":""3.47"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178841218577.png""},""rationale"":""Horizontal resistance breakout followed by a retest, with the 200-EMA acting as support and strengthening the bullish setup."",""action_type"":""add"",""created_at"":""2026-09-03 10:39:47"",""updated_at"":""2026-09-03 10:39:47""}]}",,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1788412187,1788412187,,,mc_pro_plus,Y,3
1820,21,,,nse,Horizontal Resistance,Bullish Breakout,4 hours,,New,N,0,2026-10-09,2026-09-01 09:52:47,2026-09-01 09:52:47,"{""chart_type"":""mc_pro_plus"",""sc_name"":"""",""sc_symbol"":"""",""sc_scripcode"":"""",""instrument_type_code"":"""",""entry_condition"":""equals"",""entry_price"":""273.25"",""pattern_type"":""buy"",""cmp"":""273.25"",""price_key"":""stk_EI14_N"",""target_price"":""311"",""target_return_prcnt"":""13.82"",""stoploss_price"":""258"",""stoploss_prcnt"":""5.58"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178823656564.png""},""rationale"":""After a rally, price moved sideways getting rejection from the resistance but now the price has broken above the resistance. Which indicates bullish continuation."",""action_type"":""add"",""created_at"":""2026-09-01 09:52:47"",""updated_at"":""2026-09-01 09:52:47""}]}",,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1788236567,1788236567,,,mc_pro_plus,Y,3
1817,21,,,nse,Falling Trendline,Bullish Reversal,1 hour,,New,N,0,2026-09-18,2026-08-31 14:40:07,2026-08-31 14:40:07,"{""chart_type"":""mc_pro_plus"",""sc_name"":"""",""sc_symbol"":"""",""sc_scripcode"":"""",""instrument_type_code"":"""",""entry_condition"":""equals"",""entry_price"":""2041.30"",""pattern_type"":""buy"",""cmp"":""2041.30"",""price_key"":""stk_BFC_N"",""target_price"":""2107"",""target_return_prcnt"":""3.22"",""stoploss_price"":""2015"",""stoploss_prcnt"":""1.29"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178816740489.png""},""rationale"":""After a decline, price moves under a falling trendline and breaks above the upper trendline, signaling a potential bullish reversal."",""action_type"":""add"",""created_at"":""2026-08-31 14:40:07"",""updated_at"":""2026-08-31 14:40:07""}]}",,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1788167407,1788167407,,,mc_pro_plus,Y,3
1816,21,,,nse,Descending Triangle,Bullish Reversal,1 hour,,New,N,0,2026-10-09,2026-08-31 14:23:56,2026-08-31 14:23:56,"{""chart_type"":""mc_pro_plus"",""sc_name"":"""",""sc_symbol"":"""",""sc_scripcode"":"""",""instrument_type_code"":"""",""entry_condition"":""equals"",""entry_price"":""815.60"",""pattern_type"":""buy"",""cmp"":""815.60"",""price_key"":""stk_KSB_N"",""target_price"":""872"",""target_return_prcnt"":""6.92"",""stoploss_price"":""795"",""stoploss_prcnt"":""2.53"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178816643417.png""},""rationale"":""After a fall, price forms a descending triangle and breaks above the falling trendline, signaling a potential bullish reversal."",""action_type"":""add"",""created_at"":""2026-08-31 14:23:56"",""updated_at"":""2026-08-31 14:23:56""}]}",,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1788166436,1788166436,,,mc_pro_plus,Y,3
1814,21,,,nse,Horizontal Trendline,Breakout Retest,2 hours,,New,N,0,2026-10-02,2026-08-31 13:39:22,2026-08-31 13:39:22,"{""chart_type"":""mc_pro_plus"",""sc_name"":"""",""sc_symbol"":"""",""sc_scripcode"":"""",""instrument_type_code"":"""",""entry_condition"":""equals"",""entry_price"":""713.00"",""pattern_type"":""buy"",""cmp"":""713.00"",""price_key"":""stk_HGE_N"",""target_price"":""750"",""target_return_prcnt"":""5.19"",""stoploss_price"":""688"",""stoploss_prcnt"":""3.51"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178816376082.png""},""rationale"":""Price breaks above horizontal resistance, retests the breakout level as support, and holds it, confirming buyer strength and potential upside continuation."",""action_type"":""add"",""created_at"":""2026-08-31 13:39:22"",""updated_at"":""2026-08-31 13:39:22""}]}",,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1788163762,1788163762,,,mc_pro_plus,Y,3
1813,21,,,nse,Symmetrical Triangle,Bullish Continuation,1 hour,,New,N,0,2026-10-09,2026-08-31 12:55:49,2026-08-31 12:55:49,"{""chart_type"":""mc_pro_plus"",""sc_name"":"""",""sc_symbol"":"""",""sc_scripcode"":"""",""instrument_type_code"":"""",""entry_condition"":""equals"",""entry_price"":""3311.00"",""pattern_type"":""buy"",""cmp"":""3311.00"",""price_key"":""stk_GI01_N"",""target_price"":""3410"",""target_return_prcnt"":""2.99"",""stoploss_price"":""3249"",""stoploss_prcnt"":""1.87"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178816114784.png""},""rationale"":""A Symmetrical Triangle forms as price consolidates between converging trendlines after a rally, with an upside breakout signaling bullish continuation."",""action_type"":""add"",""created_at"":""2026-08-31 12:55:49"",""updated_at"":""2026-08-31 12:55:49""}]}",,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1788161149,1788161149,,,mc_pro_plus,Y,3
1812,21,,,nse,Bullish Pennant,Bullish Continuation,1 hour,,New,N,0,2026-10-09,2026-08-31 12:32:53,2026-08-31 12:32:53,"{""chart_type"":""mc_pro_plus"",""sc_name"":"""",""sc_symbol"":"""",""sc_scripcode"":"""",""instrument_type_code"":"""",""entry_condition"":""equals"",""entry_price"":""1289.60"",""pattern_type"":""buy"",""cmp"":""1289.60"",""price_key"":""stk_MI44_N"",""target_price"":""1338"",""target_return_prcnt"":""3.75"",""stoploss_price"":""1261"",""stoploss_prcnt"":""2.22"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178815977171.png""},""rationale"":""A Bullish Pennant forms after a strong rally, followed by a brief consolidation with converging trendlines, often signaling bullish continuation."",""action_type"":""add"",""created_at"":""2026-08-31 12:32:53"",""updated_at"":""2026-08-31 12:32:53""}]}",,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1788159773,1788159773,,,mc_pro_plus,Y,3
1810,21,,,nse,Reciprocal AB=CD,Bullish Reversal,1 hour,,New,N,0,2026-09-25,2026-08-31 12:16:54,2026-08-31 12:16:54,"{""chart_type"":""mc_pro_plus"",""sc_name"":"""",""sc_symbol"":"""",""sc_scripcode"":"""",""instrument_type_code"":"""",""entry_condition"":""equals"",""entry_price"":""713.50"",""pattern_type"":""buy"",""cmp"":""713.50"",""price_key"":""stk_MC22_N"",""target_price"":""749"",""target_return_prcnt"":""4.98"",""stoploss_price"":""695"",""stoploss_prcnt"":""2.59"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178815881387.png""},""rationale"":""The Bullish Reciprocal AB=CD pattern indicates the probable reversal."",""action_type"":""add"",""created_at"":""2026-08-31 12:16:54"",""updated_at"":""2026-08-31 12:16:54""}]}",,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1788158814,1788158814,,,mc_pro_plus,Y,3
1809,21,,,nse,Falling Trendline,On the Verge of Breakout,4 hours,,New,N,0,2026-10-09,2026-08-31 12:12:32,2026-08-31 12:12:32,"{""chart_type"":""mc_pro_plus"",""sc_name"":"""",""sc_symbol"":"""",""sc_scripcode"":"""",""instrument_type_code"":"""",""entry_condition"":""equals"",""entry_price"":""39.65"",""pattern_type"":""buy"",""cmp"":""39.65"",""price_key"":""stk_OEM_N"",""target_price"":""45"",""target_return_prcnt"":""13.49"",""stoploss_price"":""37"",""stoploss_prcnt"":""6.68"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178815855045.png""},""rationale"":""Price is testing a falling trendline resistance, with a breakout potentially signaling a bullish reversal and renewed buying momentum."",""action_type"":""add"",""created_at"":""2026-08-31 12:12:32"",""updated_at"":""2026-08-31 12:12:32""}]}",,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1788158552,1788158552,,,mc_pro_plus,Y,3
1808,21,,,nse,Falling Trendline,Bullish Reversal,2 hours,,New,N,0,2026-09-18,2026-08-28 15:13:13,2026-08-28 15:13:13,"{""chart_type"":""mc_pro_plus"",""sc_name"":"""",""sc_symbol"":"""",""sc_scripcode"":"""",""instrument_type_code"":"""",""entry_condition"":""equals"",""entry_price"":""470.25"",""pattern_type"":""buy"",""cmp"":""470.25"",""price_key"":""stk_D05_N"",""target_price"":""491"",""target_return_prcnt"":""4.41"",""stoploss_price"":""458"",""stoploss_prcnt"":""2.60"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178791019280.png""},""rationale"":""Price has broken above the Falling Channel, signaling a bullish reversal as buyers regain control and upward momentum strengthens."",""action_type"":""add"",""created_at"":""2026-08-28 15:13:13"",""updated_at"":""2026-08-28 15:13:13""}]}",,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1787910193,1787910193,,,mc_pro_plus,Y,3
1805,21,,,nse,Ascending Triangle,Bullish Reversal,1 day,,New,N,0,2026-10-02,2026-08-28 11:04:41,2026-08-28 11:04:41,"{""chart_type"":""mc_pro_plus"",""sc_name"":"""",""sc_symbol"":"""",""sc_scripcode"":"""",""instrument_type_code"":"""",""entry_condition"":""equals"",""entry_price"":""46.15"",""pattern_type"":""buy"",""cmp"":""46.15"",""price_key"":""stk_SIL25_N"",""target_price"":""53"",""target_return_prcnt"":""14.84"",""stoploss_price"":""42"",""stoploss_prcnt"":""8.99"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178789527977.png""},""rationale"":""After a fall, price formed an Ascending Triangle and has now broken above resistance, signaling a potential bullish reversal and renewed momentum."",""action_type"":""add"",""created_at"":""2026-08-28 11:04:41"",""updated_at"":""2026-08-28 11:04:41""}]}",,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1787895281,1787895281,,,mc_pro_plus,Y,3
1773,21,,,nse,Falling Trendline,Bullish Reversal,1 day,,Updated,N,0,2026-09-11,2026-08-28 09:53:32,2026-08-17 10:00:21,"{""chart_type"":""mc_pro_plus"",""sc_name"":"""",""sc_symbol"":"""",""sc_scripcode"":"""",""instrument_type_code"":"""",""entry_condition"":""equals"",""entry_price"":""3614.70"",""pattern_type"":""buy"",""cmp"":""3693.00"",""price_key"":""stk_SI48_N"",""target_price"":""4049"",""target_return_prcnt"":""12.01"",""stoploss_price"":""3378"",""stoploss_prcnt"":""6.55"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178694102088.png""},""rationale"":""After nearly a year below the falling trendline, price has broken above it, signaling a potential bullish reversal and a shift in momentum toward buyers."",""action_type"":""add"",""created_at"":""2026-08-17 10:00:21"",""updated_at"":""2026-08-17 10:00:21""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178789101021.png""},""rationale"":""Breakout Retest + Previous Swing High Breakout."",""action_type"":""update"",""created_at"":""2026-08-28 09:53:32"",""updated_at"":""2026-08-28 09:53:32""}]}",,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1787891012,1786941021,,,mc_pro_plus,Y,3
1800,21,,,nse,Horizontal Trendline,Bullish Breakout,2 hours,,New,N,0,2026-10-09,2026-08-26 10:31:24,2026-08-26 10:31:24,"{""chart_type"":""mc_pro_plus"",""sc_name"":"""",""sc_symbol"":"""",""sc_scripcode"":"""",""instrument_type_code"":"""",""entry_condition"":""equals"",""entry_price"":""12033.00"",""pattern_type"":""buy"",""cmp"":""12033.00"",""price_key"":""stk_S11_N"",""target_price"":""13010"",""target_return_prcnt"":""8.12"",""stoploss_price"":""11416"",""stoploss_prcnt"":""5.13"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178772048282.png""},""rationale"":""Price has broken above the horizontal trendline resistance, Indicating a bullish breakout and signaling strengthening buying momentum."",""action_type"":""add"",""created_at"":""2026-08-26 10:31:24"",""updated_at"":""2026-08-26 10:31:24""}]}",,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1787720484,1787720484,,,mc_pro_plus,Y,3
1799,21,,,nse,Symmetrical Triangle,Bullish Reversal,4 hours,,New,N,0,2026-10-02,2026-08-26 09:56:14,2026-08-26 09:56:14,"{""chart_type"":""mc_pro_plus"",""sc_name"":"""",""sc_symbol"":"""",""sc_scripcode"":"""",""instrument_type_code"":"""",""entry_condition"":""equals"",""entry_price"":""147.14"",""pattern_type"":""buy"",""cmp"":""147.14"",""price_key"":""stk_BOI_N"",""target_price"":""160"",""target_return_prcnt"":""8.74"",""stoploss_price"":""142"",""stoploss_prcnt"":""3.49"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178771837379.png""},""rationale"":""The Symmetrical Triangle has broken above resistance, confirming a bullish breakout and signaling strengthening buying momentum."",""action_type"":""add"",""created_at"":""2026-08-26 09:56:14"",""updated_at"":""2026-08-26 09:56:14""}]}",,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1787718374,1787718374,,,mc_pro_plus,Y,3
1798,21,,,nse,Rising Trendline,Reversal From Support,4 hours,,New,N,0,2026-09-25,2026-08-25 14:38:33,2026-08-25 14:38:33,"{""chart_type"":""mc_pro_plus"",""sc_name"":"""",""sc_symbol"":"""",""sc_scripcode"":"""",""instrument_type_code"":"""",""entry_condition"":""equals"",""entry_price"":""24325.00"",""pattern_type"":""buy"",""cmp"":""24325.00"",""price_key"":""stk_SC12_N"",""target_price"":""26930"",""target_return_prcnt"":""10.71"",""stoploss_price"":""23820"",""stoploss_prcnt"":""2.08"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178764891124.png""},""rationale"":""Price has reversed from rising trendline support, while MACD turns bullish, signaling renewed buying momentum and potential trend reversal."",""action_type"":""add"",""created_at"":""2026-08-25 14:38:33"",""updated_at"":""2026-08-25 14:38:33""}]}",,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1787648913,1787648913,,,mc_pro_plus,Y,3
1790,21,,,nse,Symmetrical Triangle Breakout,Bullish Breakout,1 hour,,New,N,0,2026-09-16,2026-08-21 11:53:06,2026-08-21 11:53:06,"{""chart_type"":""mc_pro_plus"",""sc_name"":"""",""sc_symbol"":"""",""sc_scripcode"":"""",""instrument_type_code"":"""",""entry_condition"":""equals"",""entry_price"":""1105.40"",""pattern_type"":""buy"",""cmp"":""1105.40"",""price_key"":""stk_ASF03_N"",""target_price"":""1160"",""target_return_prcnt"":""4.94"",""stoploss_price"":""1080"",""stoploss_prcnt"":""2.30"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178729338522.png""},""rationale"":""The symmetrical triangle breakout on the north indicates bullish trend resumption."",""action_type"":""add"",""created_at"":""2026-08-21 11:53:06"",""updated_at"":""2026-08-21 11:53:06""}]}",,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1787293386,1787293386,,,mc_pro_plus,Y,3
1751,21,,,nse,Falling Trendline,Bullish Reversal,1 week,,New,N,0,2026-10-02,2026-08-07 14:00:05,2026-08-07 14:00:05,"{""chart_type"":""mc_pro_plus"",""sc_name"":"""",""sc_symbol"":"""",""sc_scripcode"":"""",""instrument_type_code"":"""",""entry_condition"":""equals"",""entry_price"":""4600.00"",""pattern_type"":""buy"",""cmp"":""4600.00"",""price_key"":""stk_CRI_N"",""target_price"":""5885"",""target_return_prcnt"":""27.93"",""stoploss_price"":""3827"",""stoploss_prcnt"":""16.80"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178609140339.png""},""rationale"":""Price has ended a 1.5-year downtrend by breaking above the falling trendline, indicating renewed bullish momentum."",""action_type"":""add"",""created_at"":""2026-08-07 14:00:05"",""updated_at"":""2026-08-07 14:00:05""}]}",,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1786091405,1786091405,,,mc_pro_plus,Y,3
1725,21,,,nse,Ascending Triangle,Bullish Breakout,4 hours,,New,N,0,2026-08-21,2026-07-31 10:34:18,2026-07-31 10:34:18,"{""chart_type"":""mc_pro_plus"",""sc_name"":"""",""sc_symbol"":"""",""sc_scripcode"":"""",""instrument_type_code"":"""",""entry_condition"":""equals"",""entry_price"":""16328.20"",""pattern_type"":""buy"",""cmp"":""16328.20"",""price_key"":""indices_i_mc;nindiamfg"",""target_price"":""16950"",""target_return_prcnt"":""3.81"",""stoploss_price"":""16048"",""stoploss_prcnt"":""1.72"",""ind_id"":""133"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178547425785.png""},""rationale"":""Price has broken above the ascending triangle resistance, confirming a bullish breakout and strengthening the uptrend."",""action_type"":""add"",""created_at"":""2026-07-31 10:34:18"",""updated_at"":""2026-07-31 10:34:18""}]}",,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1785474258,1785474258,,,mc_pro_plus,Y,3
