pattern_id,userid,instrument_type,instrument,exchange,pattern_name,comment,time_frame,sc_id,p_status,is_closed,is_deleted,end_date,updated_at,created_at,meta_data,analyst_name,analyst_image,updated_at_epoch,created_at_epoch,sc_name,symbol,chartType,displayLock,scanproflg
1829,21,,,nse,Falling Channel,Reversal From Support,2 hours,,New,N,0,2026-10-02,2026-09-02 10:20:21,2026-09-02 10:20:21,"{""chart_type"":""mc_pro_plus"",""sc_name"":"""",""sc_symbol"":"""",""sc_scripcode"":"""",""instrument_type_code"":"""",""entry_condition"":""equals"",""entry_price"":""205.00"",""pattern_type"":""buy"",""cmp"":""205.00"",""price_key"":""stk_AP26_N"",""target_price"":""216"",""target_return_prcnt"":""5.37"",""stoploss_price"":""119"",""stoploss_prcnt"":""41.95"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178832461974.png""},""rationale"":""Price reversed from falling channel support, showing buyers stepping in and a possible bullish shift."",""action_type"":""add"",""created_at"":""2026-09-02 10:20:21"",""updated_at"":""2026-09-02 10:20:21""}]}",,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1788324621,1788324621,,,mc_pro_plus,Y,3
1827,21,,,nse,Cup& Handle,Neckline Breakout,30 mins,,New,N,0,2026-10-09,2026-09-02 10:03:28,2026-09-02 10:03:28,"{""chart_type"":""mc_pro_plus"",""sc_name"":"""",""sc_symbol"":"""",""sc_scripcode"":"""",""instrument_type_code"":"""",""entry_condition"":""equals"",""entry_price"":""946.00"",""pattern_type"":""buy"",""cmp"":""946.00"",""price_key"":""stk_ABL07_N"",""target_price"":""989"",""target_return_prcnt"":""4.55"",""stoploss_price"":""916"",""stoploss_prcnt"":""3.17"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178832360789.png""},""rationale"":""After a rally, the stock formed a Cup & Handle pattern and has now broken above the neckline, confirming bullish continuation and strong buying momentum."",""action_type"":""add"",""created_at"":""2026-09-02 10:03:28"",""updated_at"":""2026-09-02 10:03:28""}]}",,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1788323608,1788323608,,,mc_pro_plus,Y,3
1823,21,,,nse,Horizontal Resistance,Bullish Reversal,1 hour,,New,N,0,2026-09-25,2026-09-02 09:51:41,2026-09-01 11:57:30,"{""chart_type"":""mc_pro_plus"",""sc_name"":"""",""sc_symbol"":"""",""sc_scripcode"":"""",""instrument_type_code"":"""",""entry_condition"":""equals"",""entry_price"":""1148.00"",""pattern_type"":""buy"",""cmp"":""1138.40"",""price_key"":""stk_IT_N"",""target_price"":""1194"",""target_return_prcnt"":""4.01"",""stoploss_price"":""1111"",""stoploss_prcnt"":""3.22"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178824404833.png""},""rationale"":""After a fall, price moved under a resistance which indicates a sideways move. And now the price has moved above the resistance."",""action_type"":""add"",""created_at"":""2026-09-01 11:57:30"",""updated_at"":""2026-09-01 11:57:30""}]}",,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1788322901,1788244050,,,mc_pro_plus,Y,3
1824,21,,,nse,Rising Trendline,Reversal From Support,1 day,,New,N,0,2026-10-02,2026-09-01 12:07:45,2026-09-01 12:07:45,"{""chart_type"":""mc_pro_plus"",""sc_name"":"""",""sc_symbol"":"""",""sc_scripcode"":"""",""instrument_type_code"":"""",""entry_condition"":""equals"",""entry_price"":""1391.80"",""pattern_type"":""buy"",""cmp"":""1391.80"",""price_key"":""stk_CG02_N"",""target_price"":""1560"",""target_return_prcnt"":""12.09"",""stoploss_price"":""1343"",""stoploss_prcnt"":""3.51"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178824466392.png""},""rationale"":""Price is respecting a rising trendline, if it stays above the trendline it can deliver a bullish momentum."",""action_type"":""add"",""created_at"":""2026-09-01 12:07:45"",""updated_at"":""2026-09-01 12:07:45""}]}",,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1788244665,1788244665,,,mc_pro_plus,Y,3
1806,21,,,nse,Rising Trendline,Reversal From Support,1 day,,Updated,N,0,2026-10-09,2026-09-01 10:56:09,2026-08-28 11:26:46,"{""chart_type"":""mc_pro_plus"",""sc_name"":"""",""sc_symbol"":"""",""sc_scripcode"":"""",""instrument_type_code"":"""",""entry_condition"":""equals"",""entry_price"":""451.95"",""pattern_type"":""buy"",""cmp"":""442.70"",""price_key"":""stk_EI_N"",""target_price"":""495"",""target_return_prcnt"":""9.53"",""stoploss_price"":""430"",""stoploss_prcnt"":""4.86"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178789660332.png""},""rationale"":""Price has reversed from the rising trendline support, showing buyers are defending the uptrend and bullish momentum is returning."",""action_type"":""add"",""created_at"":""2026-08-28 11:26:46"",""updated_at"":""2026-08-28 11:26:46""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178824036838.png""},""rationale"":""Bullish momentum still intact."",""action_type"":""update"",""created_at"":""2026-09-01 10:56:09"",""updated_at"":""2026-09-01 10:56:09""}]}",,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1788240369,1787896606,,,mc_pro_plus,Y,3
1821,21,,,nse,Horizontal Resistance,Breakout Retest,1 day,,New,N,0,2026-10-09,2026-09-01 10:41:08,2026-09-01 10:41:08,"{""chart_type"":""mc_pro_plus"",""sc_name"":"""",""sc_symbol"":"""",""sc_scripcode"":"""",""instrument_type_code"":"""",""entry_condition"":""equals"",""entry_price"":""2488.90"",""pattern_type"":""buy"",""cmp"":""2488.90"",""price_key"":""stk_BFL_N"",""target_price"":""2811"",""target_return_prcnt"":""12.94"",""stoploss_price"":""2341"",""stoploss_prcnt"":""5.94"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178823946618.png""},""rationale"":""The stock broke above the horizontal resistance and then again retested it as a support. The stock now is showing a bullish trend redumption."",""action_type"":""add"",""created_at"":""2026-09-01 10:41:08"",""updated_at"":""2026-09-01 10:41:08""}]}",,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1788239468,1788239468,,,mc_pro_plus,Y,3
1820,21,,,nse,Horizontal Resistance,Bullish Breakout,4 hours,,New,N,0,2026-10-09,2026-09-01 09:52:47,2026-09-01 09:52:47,"{""chart_type"":""mc_pro_plus"",""sc_name"":"""",""sc_symbol"":"""",""sc_scripcode"":"""",""instrument_type_code"":"""",""entry_condition"":""equals"",""entry_price"":""273.25"",""pattern_type"":""buy"",""cmp"":""273.25"",""price_key"":""stk_EI14_N"",""target_price"":""311"",""target_return_prcnt"":""13.82"",""stoploss_price"":""258"",""stoploss_prcnt"":""5.58"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178823656564.png""},""rationale"":""After a rally, price moved sideways getting rejection from the resistance but now the price has broken above the resistance. Which indicates bullish continuation."",""action_type"":""add"",""created_at"":""2026-09-01 09:52:47"",""updated_at"":""2026-09-01 09:52:47""}]}",,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1788236567,1788236567,,,mc_pro_plus,Y,3
1817,21,,,nse,Falling Trendline,Bullish Reversal,1 hour,,New,N,0,2026-09-18,2026-08-31 14:40:07,2026-08-31 14:40:07,"{""chart_type"":""mc_pro_plus"",""sc_name"":"""",""sc_symbol"":"""",""sc_scripcode"":"""",""instrument_type_code"":"""",""entry_condition"":""equals"",""entry_price"":""2041.30"",""pattern_type"":""buy"",""cmp"":""2041.30"",""price_key"":""stk_BFC_N"",""target_price"":""2107"",""target_return_prcnt"":""3.22"",""stoploss_price"":""2015"",""stoploss_prcnt"":""1.29"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178816740489.png""},""rationale"":""After a decline, price moves under a falling trendline and breaks above the upper trendline, signaling a potential bullish reversal."",""action_type"":""add"",""created_at"":""2026-08-31 14:40:07"",""updated_at"":""2026-08-31 14:40:07""}]}",,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1788167407,1788167407,,,mc_pro_plus,Y,3
1816,21,,,nse,Descending Triangle,Bullish Reversal,1 hour,,New,N,0,2026-10-09,2026-08-31 14:23:56,2026-08-31 14:23:56,"{""chart_type"":""mc_pro_plus"",""sc_name"":"""",""sc_symbol"":"""",""sc_scripcode"":"""",""instrument_type_code"":"""",""entry_condition"":""equals"",""entry_price"":""815.60"",""pattern_type"":""buy"",""cmp"":""815.60"",""price_key"":""stk_KSB_N"",""target_price"":""872"",""target_return_prcnt"":""6.92"",""stoploss_price"":""795"",""stoploss_prcnt"":""2.53"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178816643417.png""},""rationale"":""After a fall, price forms a descending triangle and breaks above the falling trendline, signaling a potential bullish reversal."",""action_type"":""add"",""created_at"":""2026-08-31 14:23:56"",""updated_at"":""2026-08-31 14:23:56""}]}",,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1788166436,1788166436,,,mc_pro_plus,Y,3
1814,21,,,nse,Horizontal Trendline,Breakout Retest,2 hours,,New,N,0,2026-10-02,2026-08-31 13:39:22,2026-08-31 13:39:22,"{""chart_type"":""mc_pro_plus"",""sc_name"":"""",""sc_symbol"":"""",""sc_scripcode"":"""",""instrument_type_code"":"""",""entry_condition"":""equals"",""entry_price"":""713.00"",""pattern_type"":""buy"",""cmp"":""713.00"",""price_key"":""stk_HGE_N"",""target_price"":""750"",""target_return_prcnt"":""5.19"",""stoploss_price"":""688"",""stoploss_prcnt"":""3.51"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178816376082.png""},""rationale"":""Price breaks above horizontal resistance, retests the breakout level as support, and holds it, confirming buyer strength and potential upside continuation."",""action_type"":""add"",""created_at"":""2026-08-31 13:39:22"",""updated_at"":""2026-08-31 13:39:22""}]}",,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1788163762,1788163762,,,mc_pro_plus,Y,3
1813,21,,,nse,Symmetrical Triangle,Bullish Continuation,1 hour,,New,N,0,2026-10-09,2026-08-31 12:55:49,2026-08-31 12:55:49,"{""chart_type"":""mc_pro_plus"",""sc_name"":"""",""sc_symbol"":"""",""sc_scripcode"":"""",""instrument_type_code"":"""",""entry_condition"":""equals"",""entry_price"":""3311.00"",""pattern_type"":""buy"",""cmp"":""3311.00"",""price_key"":""stk_GI01_N"",""target_price"":""3410"",""target_return_prcnt"":""2.99"",""stoploss_price"":""3249"",""stoploss_prcnt"":""1.87"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178816114784.png""},""rationale"":""A Symmetrical Triangle forms as price consolidates between converging trendlines after a rally, with an upside breakout signaling bullish continuation."",""action_type"":""add"",""created_at"":""2026-08-31 12:55:49"",""updated_at"":""2026-08-31 12:55:49""}]}",,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1788161149,1788161149,,,mc_pro_plus,Y,3
1812,21,,,nse,Bullish Pennant,Bullish Continuation,1 hour,,New,N,0,2026-10-09,2026-08-31 12:32:53,2026-08-31 12:32:53,"{""chart_type"":""mc_pro_plus"",""sc_name"":"""",""sc_symbol"":"""",""sc_scripcode"":"""",""instrument_type_code"":"""",""entry_condition"":""equals"",""entry_price"":""1289.60"",""pattern_type"":""buy"",""cmp"":""1289.60"",""price_key"":""stk_MI44_N"",""target_price"":""1338"",""target_return_prcnt"":""3.75"",""stoploss_price"":""1261"",""stoploss_prcnt"":""2.22"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178815977171.png""},""rationale"":""A Bullish Pennant forms after a strong rally, followed by a brief consolidation with converging trendlines, often signaling bullish continuation."",""action_type"":""add"",""created_at"":""2026-08-31 12:32:53"",""updated_at"":""2026-08-31 12:32:53""}]}",,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1788159773,1788159773,,,mc_pro_plus,Y,3
1811,21,,,nse,Horizontal Resistance,Resistance Breakout,1 hour,,New,N,0,2026-10-09,2026-08-31 12:24:01,2026-08-31 12:24:01,"{""chart_type"":""mc_pro_plus"",""sc_name"":"""",""sc_symbol"":"""",""sc_scripcode"":"""",""instrument_type_code"":"""",""entry_condition"":""equals"",""entry_price"":""1717.10"",""pattern_type"":""buy"",""cmp"":""1717.10"",""price_key"":""stk_VSN_N"",""target_price"":""1781"",""target_return_prcnt"":""3.72"",""stoploss_price"":""1690"",""stoploss_prcnt"":""1.58"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178815923960.png""},""rationale"":""After a fall, price consolidated sideways below horizontal resistance and has now broken above it, signaling a bullish reversal."",""action_type"":""add"",""created_at"":""2026-08-31 12:24:01"",""updated_at"":""2026-08-31 12:24:01""}]}",,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1788159241,1788159241,,,mc_pro_plus,Y,3
1810,21,,,nse,Reciprocal AB=CD,Bullish Reversal,1 hour,,New,N,0,2026-09-25,2026-08-31 12:16:54,2026-08-31 12:16:54,"{""chart_type"":""mc_pro_plus"",""sc_name"":"""",""sc_symbol"":"""",""sc_scripcode"":"""",""instrument_type_code"":"""",""entry_condition"":""equals"",""entry_price"":""713.50"",""pattern_type"":""buy"",""cmp"":""713.50"",""price_key"":""stk_MC22_N"",""target_price"":""749"",""target_return_prcnt"":""4.98"",""stoploss_price"":""695"",""stoploss_prcnt"":""2.59"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178815881387.png""},""rationale"":""The Bullish Reciprocal AB=CD pattern indicates the probable reversal."",""action_type"":""add"",""created_at"":""2026-08-31 12:16:54"",""updated_at"":""2026-08-31 12:16:54""}]}",,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1788158814,1788158814,,,mc_pro_plus,Y,3
