Date,Trend,ScannerName,ScannerCode,Category,MC_nsCode,MC_StkId,MC_StkName,LTP_MC,NSE_SYMBOL,SERIES,PREV_CLOSE,OPEN,HIGH,LOW,CLOSE,AVG_PRICE,VOLUME,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,IndicatorFile,MatchType
08-Apr-2026,Bullish,,,,,,Deepak Fert,1049.3,DEEPAKFERT,EQ,984.75,1025.55,1055.0,1010.0,1049.3,1032.74,686055,7085.16,31090, 290271, 42.31,bullish.csv,Name_Exact
08-Apr-2026,Bullish,,,,,,City Union Bank,255.13,CUB,EQ,248.52,256.99,262.52,253.37,255.13,256.26,3995117,10237.79,70666, 2429210, 60.80,bullish.csv,PriceFallback(±0.00)
08-Apr-2026,Bullish,,,,,,Leela Palaces,428.85,THELEELA,EQ,414.1,430.0,441.8,423.0,428.85,431.71,740682,3197.63,19030, 629138, 84.94,bullish.csv,PriceFallback(±0.00)
08-Apr-2026,Bullish,,,,,,CDSL,1287.4,CDSL,EQ,1203.5,1268.3,1292.0,1249.6,1287.4,1274.2,4449476,56695.2,112375, 1684760, 37.86,bullish.csv,Name_Exact
08-Apr-2026,Bullish,,,,,,Cartrade,1871.6,CARTRADE,EQ,1764.0,1830.0,1885.0,1791.7,1871.6,1860.13,308763,5743.4,36977, 123401, 39.97,bullish.csv,Name_Exact
08-Apr-2026,Bullish,,,,,,SUMITOMO,410.4,SUMICHEM,EQ,393.25,404.0,411.65,397.5,410.4,406.91,284490,1157.61,13809, 138722, 48.76,bullish.csv,PriceFallback(±0.00)
08-Apr-2026,Bullish,,,,,,Jyoti CNC Auto,809.75,JYOTICNC,EQ,766.4,805.0,814.8,785.4,809.75,801.72,422274,3385.44,29585, 207231, 49.08,bullish.csv,PriceFallback(±0.00)
08-Apr-2026,Bullish,,,,,,CESC,156.02,CESC,EQ,153.33,158.7,158.7,154.6,156.02,156.24,2246550,3510.05,30917, 1179926, 52.52,bullish.csv,Name_Exact
08-Apr-2026,Bullish,,,,,,Angel One,267.62,ANGELONE,EQ,246.1,255.0,269.0,253.01,267.62,261.45,16338003,42714.99,103941, 5833628, 35.71,bullish.csv,Name_Exact
08-Apr-2026,Bullish,,,,,,Allied Blenders,457.15,ABDL,EQ,420.1,444.0,461.0,430.05,457.15,445.25,646841,2880.03,18085, 304592, 47.09,bullish.csv,PriceFallback(±0.00)
08-Apr-2026,Bullish,,,,,,Gabriel India,918.95,GABRIEL,EQ,889.45,924.0,934.85,910.8,918.95,922.46,266397,2457.4,20663, 125282, 47.03,bullish.csv,PriceFallback(±0.00)
08-Apr-2026,Bullish,,,,,,Paradeep Phosph,121.25,PARADEEP,EQ,115.64,120.0,122.84,118.24,121.25,120.75,5948815,7183.33,40337, 2223896, 37.38,bullish.csv,PriceFallback(±0.00)
08-Apr-2026,Bullish,,,,,,Indegene,483.15,INDGN,EQ,464.65,484.95,485.4,471.6,483.15,480.01,227182,1090.49,7869, 145002, 63.83,bullish.csv,PriceFallback(±0.00)
08-Apr-2026,Bullish,,,,,,Kaynes Tech,3911.4,KAYNES,EQ,3751.1,3930.0,3950.0,3828.0,3911.4,3876.19,1657649,64253.62,93120, 378420, 22.83,bullish.csv,PriceFallback(±0.00)
08-Apr-2026,Bullish,,,,,,Cemindia Proj,605.05,CEMPRO,EQ,562.15,592.2,608.4,572.25,605.05,594.73,1045285,6216.63,40532, 510043, 48.79,bullish.csv,PriceFallback(±0.00)
08-Apr-2026,Bullish,,,,,,FM,22075.0,FORCEMOT,EQ,19920.0,20900.0,22290.0,20301.0,22075.0,21498.92,380174,81733.32,84655, 74987, 19.72,bullish.csv,PriceFallback(±0.00)
08-Apr-2026,Bullish,,,,,,Hind Copper,526.25,HINDCOPPER,EQ,504.4,530.0,533.6,521.5,526.25,527.38,10195213,53767.16,118189, 2960042, 29.03,bullish.csv,Name_Exact
08-Apr-2026,Bullish,,,,,,Minda Corp,532.55,MINDACORP,EQ,505.2,516.0,536.5,514.85,532.55,528.73,261014,1380.06,16707, 112957, 43.28,bullish.csv,Name_Exact
08-Apr-2026,Bullish,,,,,,Tejas Networks,440.7,TEJASNET,EQ,418.75,444.0,446.3,431.5,440.7,438.53,4078812,17886.96,53564, 814668, 19.97,bullish.csv,PriceFallback(±0.00)
08-Apr-2026,Bullish,,,,,,Elgi Equipments,499.0,ELGIEQUIP,EQ,482.65,492.85,505.25,492.85,499.0,500.94,281917,1412.22,17370, 148660, 52.73,bullish.csv,PriceFallback(±0.00)
08-Apr-2026,Bullish,,,,,,Bikaji Foods,639.65,BIKAJI,EQ,628.35,642.5,645.05,627.45,639.65,638.0,122360,780.65,10414, 52707, 43.08,bullish.csv,PriceFallback(±0.00)
08-Apr-2026,Bullish,,,,,,J. K. Cement,5565.5,JKCEMENT,EQ,5266.5,5500.0,5628.0,5375.0,5565.5,5563.64,41291,2297.28,11895, 17211, 41.68,bullish.csv,Name_Exact
08-Apr-2026,Bullish,,,,,,Wockhardt,1349.8,WOCKPHARMA,EQ,1297.6,1340.0,1355.0,1329.6,1349.8,1343.35,737146,9902.42,26005, 400174, 54.29,bullish.csv,PriceFallback(±0.00)
08-Apr-2026,Bullish,,,,,,MMTC,58.69,MMTC,EQ,56.78,59.68,59.68,58.0,58.69,58.79,2678858,1574.93,13433, 1055724, 39.41,bullish.csv,Name_Exact
08-Apr-2026,Bullish,,,,,,ZFCVINDIA,14439.0,ZFCVINDIA,EQ,13649.0,13826.0,14650.0,13826.0,14439.0,14451.67,32280,4665.0,12275, 19198, 59.47,bullish.csv,Name_Exact
08-Apr-2026,Bullish,,,,,,Garden Reach Sh,2477.4,GRSE,EQ,2305.3,2450.0,2506.0,2392.1,2477.4,2455.53,3031579,74441.33,131524, 590398, 19.47,bullish.csv,PriceFallback(±0.00)
08-Apr-2026,Bullish,,,,,,IFCI,55.36,IFCI,EQ,52.71,55.0,55.59,54.33,55.36,55.08,13135060,7235.34,34521, 4806001, 36.59,bullish.csv,Name_Exact
08-Apr-2026,Bullish,,,,,,TataTeleservice,40.71,TTML,EQ,37.98,39.62,41.3,38.92,40.71,40.38,8157874,3294.51,32402, 2460120, 30.16,bullish.csv,PriceFallback(±0.00)
08-Apr-2026,Bullish,,,,,,Gujarat Fluoro,3318.9,FLUOROCHEM,EQ,3236.1,3273.1,3369.8,3265.0,3318.9,3330.61,34797,1158.95,7169, 15435, 44.36,bullish.csv,PriceFallback(±0.00)
08-Apr-2026,Bullish,,,,,,Netweb,3311.4,NETWEB,EQ,3240.0,3372.0,3448.0,3292.2,3311.4,3354.95,1232904,41363.3,74804, 310208, 25.16,bullish.csv,Name_Exact
08-Apr-2026,Bullish,,,,,,NAVA,580.1,NAVA,EQ,563.2,576.0,585.9,573.0,580.1,579.97,322638,1871.2,10398, 192391, 59.63,bullish.csv,Name_Exact
08-Apr-2026,Bullish,,,,,,Craftsman,7351.5,CRAFTSMAN,EQ,6744.5,6852.0,7550.0,6800.0,7351.5,7298.65,167271,12208.53,36364, 36083, 21.57,bullish.csv,Name_Exact
08-Apr-2026,Bullish,,,,,,Home First,1061.4,HOMEFIRST,EQ,1000.5,1050.0,1068.9,1026.1,1061.4,1055.87,278071,2936.06,19676, 174301, 62.68,bullish.csv,Name_Exact
08-Apr-2026,Bullish,,,,,,Nuvama Wealth,1281.0,NUVAMA,EQ,1176.3,1210.0,1290.6,1210.0,1281.0,1271.17,687903,8744.45,25738, 266947, 38.81,bullish.csv,PriceFallback(±0.00)
08-Apr-2026,Bullish,,,,,,Canara HSBC,146.33,CANHLIFE,EQ,145.03,146.9,149.0,145.06,146.33,145.7,1830634,2667.15,8709, 1625437, 88.79,bullish.csv,PriceFallback(±0.00)
08-Apr-2026,Bullish,,,,,,Dr Lal PathLab,1378.6,LALPATHLAB,EQ,1363.2,1391.1,1391.1,1355.6,1378.6,1373.05,492646,6764.29,27708, 365053, 74.10,bullish.csv,PriceFallback(±0.00)
08-Apr-2026,Bullish,,,,,,Fert and Chem,817.8,FACT,EQ,790.75,819.95,842.5,804.0,817.8,823.34,918724,7564.23,38535, 144192, 15.69,bullish.csv,PriceFallback(±0.00)
08-Apr-2026,Bullish,,,,,,Himadri Special,469.05,HSCL,EQ,456.1,470.0,478.05,458.65,469.05,468.58,3874303,18154.31,32340, 494574, 12.77,bullish.csv,PriceFallback(±0.00)
08-Apr-2026,Bullish,,,,,,PNB Housing Fin,873.3,PNBHOUSING,EQ,817.0,834.9,885.45,834.9,873.3,868.0,1055947,9165.61,39544, 416423, 39.44,bullish.csv,PriceFallback(±0.00)
08-Apr-2026,Bullish,,,,,,HBL Eng,718.35,HBLENGINE,EQ,680.6,720.0,723.0,696.6,718.35,709.15,1957755,13883.45,42167, 769376, 39.30,bullish.csv,PriceFallback(±0.00)
08-Apr-2026,Bullish,,,,,,Finolex Cables,848.1,FINCABLES,EQ,810.5,851.0,851.0,826.8,848.1,842.63,332391,2800.81,18865, 162702, 48.95,bullish.csv,PriceFallback(±0.00)
08-Apr-2026,Bullish,,,,,,IGIL,335.4,IGIL,EQ,317.45,328.0,338.0,323.8,335.4,330.88,984839,3258.66,21192, 642165, 65.21,bullish.csv,Name_Exact
08-Apr-2026,Bullish,,,,,,Usha Martin,423.6,USHAMART,EQ,405.5,416.0,426.8,411.55,423.6,421.74,349801,1475.25,13118, 118344, 33.83,bullish.csv,PriceFallback(±0.00)
08-Apr-2026,Bullish,,,,,,JM Financial,128.9,JMFINANCIL,EQ,120.64,124.61,133.15,124.11,128.9,127.3,5210257,6632.66,33512, 1962498, 37.67,bullish.csv,PriceFallback(±0.00)
08-Apr-2026,Bullish,,,,,,CreditAccess Gr,1235.4,CREDITACC,EQ,1222.7,1263.0,1274.2,1228.0,1235.4,1249.64,974286,12175.08,42782, 601566, 61.74,bullish.csv,PriceFallback(±0.00)
08-Apr-2026,Bullish,,,,,,Nippon,903.2,NAM-INDIA,EQ,831.0,860.0,921.9,860.0,903.2,903.52,2431425,21968.4,73545, 930855, 38.28,bullish.csv,PriceFallback(±0.00)
08-Apr-2026,Bullish,,,,,,Elecon Eng,419.6,ELECON,EQ,394.95,411.4,424.6,403.1,419.6,416.92,741690,3092.27,36747, 378461, 51.03,bullish.csv,PriceFallback(±0.00)
08-Apr-2026,Bullish,,,,,,CAMS,704.85,CAMS,EQ,672.7,700.0,708.6,690.0,704.85,702.09,1392636,9777.5,29130, 654298, 46.98,bullish.csv,Name_Exact
08-Apr-2026,Bullish,,,,,,Torrent Power,1448.4,TORNTPOWER,EQ,1399.5,1430.0,1475.0,1424.9,1448.4,1453.07,375842,5461.26,33444, 138192, 36.77,bullish.csv,PriceFallback(±0.00)
08-Apr-2026,Bullish,,,,,,Capri Global,179.12,CGCL,EQ,170.02,173.5,180.76,173.37,179.12,177.98,2253531,4010.88,46708, 984601, 43.69,bullish.csv,PriceFallback(±0.00)
08-Apr-2026,Bullish,,,,,,Lemon Tree Hote,113.87,LEMONTREE,EQ,109.55,114.0,114.82,111.9,113.87,113.7,4870879,5538.14,40097, 2520084, 51.74,bullish.csv,PriceFallback(±0.00)
08-Apr-2026,Bullish,,,,,,NCC,147.08,NCC,EQ,140.28,145.47,147.5,144.22,147.08,145.82,2935389,4280.43,26487, 1181910, 40.26,bullish.csv,Name_Exact
08-Apr-2026,Bullish,,,,,,LT Foods,408.6,LTFOODS,EQ,384.7,404.0,415.5,396.2,408.6,406.75,1338936,5446.11,31114, 384305, 28.70,bullish.csv,Name_Exact
08-Apr-2026,Bullish,,,,,,IOB,34.43,IOB,EQ,32.94,34.0,34.78,33.8,34.43,34.32,8934787,3066.49,19464, 3515556, 39.35,bullish.csv,Name_Exact
08-Apr-2026,Bullish,,,,,,TITAGARH,708.65,TITAGARH,EQ,695.25,722.0,728.0,705.0,708.65,715.65,3273313,23425.62,75299, 576775, 17.62,bullish.csv,Name_Exact
08-Apr-2026,Bullish,,,,,,Aditya Birla Re,1263.3,ABREL,EQ,1183.2,1236.0,1350.0,1236.0,1263.3,1297.63,2619341,33989.38,126127, 300383, 11.47,bullish.csv,PriceFallback(±0.00)
08-Apr-2026,Bullish,,,,,,AIA Engineering,3674.5,AIAENG,EQ,3685.9,3769.0,3778.0,3661.1,3674.5,3690.83,78628,2902.03,14965, 50876, 64.70,bullish.csv,PriceFallback(±0.00)
08-Apr-2026,Bullish,,,,,,Aster DM Health,666.5,ASTERDM,EQ,655.75,677.0,677.0,661.35,666.5,666.92,376992,2514.23,17257, 160136, 42.48,bullish.csv,PriceFallback(±0.00)
08-Apr-2026,Bullish,,,,,,NTPC Green Ener,97.17,NTPCGREEN,EQ,96.71,99.0,99.49,96.94,97.17,98.1,9760612,9575.56,57266, 3999612, 40.98,bullish.csv,PriceFallback(±0.00)
08-Apr-2026,Bullish,,,,,,Akzo Nobel,2972.0,AKZOINDIA,EQ,2980.2,3049.0,3064.2,2961.0,2972.0,2989.87,18500,553.13,5038, 11431, 61.79,bullish.csv,PriceFallback(±0.00)
08-Apr-2026,Bullish,,,,,,HEG,564.75,HEG,EQ,544.65,561.55,573.0,555.5,564.75,564.29,1580091,8916.3,34574, 536911, 33.98,bullish.csv,Name_Exact
08-Apr-2026,Bullish,,,,,,Excellent Wire,113.4,LIQUIDCASE,EQ,113.5,113.53,113.53,113.51,113.52,113.51,44641452,50674.66,17140, 39955686, 89.50,bullish.csv,PriceFallback(±0.12)
08-Apr-2026,Bullish,,,,,,Sterlite Techno,200.51,STLTECH,EQ,189.93,200.0,204.4,196.24,200.51,201.16,6277455,12628.0,50006, 2548575, 40.60,bullish.csv,PriceFallback(±0.00)
08-Apr-2026,Bullish,,,,,,Prime Focus,337.1,PFOCUS,EQ,340.7,350.1,352.95,335.0,337.1,344.06,4417969,15200.59,31125, 781626, 17.69,bullish.csv,PriceFallback(±0.00)
08-Apr-2026,Bullish,,,,,,Jindal PolyFilm,849.8,JINDALPOLY,EQ,851.45,877.0,894.0,831.5,849.8,875.25,90833,795.01,3800, 39299, 43.27,bullish.csv,PriceFallback(±0.00)
08-Apr-2026,Bullish,,,,,,Seamec,1511.2,SEAMECLTD,EQ,1537.8,1547.0,1565.4,1495.0,1511.2,1517.8,66704,1012.43,6525, 30692, 46.01,bullish.csv,PriceFallback(±0.00)
08-Apr-2026,Bullish,,,,,,Kotyark,379.15,KOTYARK,EQ,367.1,370.0,382.0,363.1,379.15,374.28,29141,109.07,708, 18864, 64.73,bullish.csv,Name_Exact
08-Apr-2026,Bullish,,,,,,Surani Steel Tu,119.85,MODIRUBBER,EQ,113.96,117.0,125.25,115.1,119.9,119.71,6996,8.38,245, 3736, 53.40,bullish.csv,PriceFallback(±0.05)
08-Apr-2026,Bullish,,,,,,Divine Power,466.7,SBCL,EQ,428.95,450.85,478.0,431.15,467.05,457.24,424093,1939.13,17831, 231651, 54.62,bullish.csv,PriceFallback(±0.35)
08-Apr-2026,Bullish,,,,,,Likhitha,242.48,LIKHITHA,EQ,210.68,223.0,252.81,221.15,242.48,239.13,1751248,4187.69,21339, 466905, 26.66,bullish.csv,Name_Exact
08-Apr-2026,Bullish,,,,,,Atlanta Electri,1243.4,ATLANTAELE,EQ,1204.8,1249.0,1260.0,1226.4,1243.4,1244.43,128045,1593.44,10120, 56979, 44.50,bullish.csv,PriceFallback(±0.00)
08-Apr-2026,Bullish,,,,,,Akme Fintrade I,8.97,STEELXIND,EQ,8.2,8.65,9.29,8.62,8.96,8.95,6361333,569.42,4111, 3919068, 61.61,bullish.csv,PriceFallback(±0.01)
08-Apr-2026,Bullish,,,,,,DC Infotech,385.15,DCI,EQ,400.45,400.5,475.0,326.05,385.15,364.53,556796,2029.69,15817, 97632, 17.53,bullish.csv,PriceFallback(±0.00)
08-Apr-2026,Bullish,,,,,,CP,53.85,CONFIPET,EQ,59.83,62.0,62.28,53.85,53.85,55.31,8383533,4637.23,17792, 3890876, 46.41,bullish.csv,PriceFallback(±0.00)
08-Apr-2026,Bullish,,,,,,Parth Elec,315.0,GODAVARIB,EQ,304.85,313.0,323.6,309.25,314.55,316.66,388480,1230.16,9763, 167010, 42.99,bullish.csv,PriceFallback(±0.45)
08-Apr-2026,Bullish,,,,,,Mahickra Chemic,222.65,SOUTHWEST,EQ,217.99,227.0,229.0,219.1,222.44,223.35,250482,559.45,2757, 113760, 45.42,bullish.csv,PriceFallback(±0.21)
08-Apr-2026,Bullish,,,,,,RPSG VENTURES,1026.05,RPSGVENT,EQ,1082.95,1117.05,1123.0,1011.2,1026.05,1060.57,1361076,14435.17,45726, 154259, 11.33,bullish.csv,PriceFallback(±0.00)
08-Apr-2026,Bullish,,,,,,Jay Bee Laminat,124.2,MOLDTECH,EQ,115.74,121.0,125.0,118.68,124.21,122.02,32222,39.32,1189, 17341, 53.82,bullish.csv,PriceFallback(±0.01)
08-Apr-2026,Bullish,,,,,,Aeroflex Ind.,261.61,AEROFLEX,EQ,245.7,254.6,266.8,252.0,261.61,261.36,2262648,5913.61,24421, 783326, 34.62,bullish.csv,PriceFallback(±0.00)
08-Apr-2026,Bullish,,,,,,Apollo Pipes,441.0,APOLLOPIPE,EQ,424.9,436.0,454.25,427.85,441.0,442.2,1420669,6282.18,20249, 598825, 42.15,bullish.csv,PriceFallback(±0.00)
08-Apr-2026,Bullish,,,,,,Pushpa Jeweller,127.95,ROLEXRINGS,EQ,119.76,125.0,128.8,123.01,127.83,125.87,602076,757.81,7856, 273344, 45.40,bullish.csv,PriceFallback(±0.12)
08-Apr-2026,Bullish,,,,,,Setco Auto,23.98,SETCO,EQ,23.77,24.95,24.95,22.65,23.98,23.74,917765,217.89,1959, 570438, 62.16,bullish.csv,PriceFallback(±0.00)
08-Apr-2026,Bullish,,,,,,Usha Martin Edu,6.85,EXXARO,EQ,6.55,7.11,7.11,6.71,7.0,6.96,237176,16.5,638, 180793, 76.23,bullish.csv,PriceFallback(±0.15)
08-Apr-2026,Bullish,,,,,,Magson Retail,165.75,MVGJL,EQ,153.58,157.0,168.2,157.0,166.1,162.58,85044,138.26,2342, 44495, 52.32,bullish.csv,PriceFallback(±0.35)
08-Apr-2026,Bullish,,,,,,Avanti Feeds,1294.5,AVANTIFEED,EQ,1241.2,1309.2,1322.9,1279.9,1294.5,1301.99,773771,10074.39,44163, 179886, 23.25,bullish.csv,PriceFallback(±0.00)
08-Apr-2026,Bullish,,,,,,Park Medi World,206.16,PARKHOSPS,EQ,196.06,202.97,212.0,198.04,206.16,205.32,1560962,3205.0,20370, 805505, 51.60,bullish.csv,PriceFallback(±0.00)
08-Apr-2026,Bullish,,,,,,Viji Finance,3.22,DANGEE,EQ,3.02,3.09,3.3,3.08,3.2,3.18,96836,3.08,207, 75134, 77.59,bullish.csv,PriceFallback(±0.02)
08-Apr-2026,Bullish,,,,,,NDL Ventures,123.0,NDLVENTURE,EQ,120.63,124.21,128.0,121.02,123.0,122.97,23229,28.56,350, 16559, 71.29,bullish.csv,PriceFallback(±0.00)
08-Apr-2026,Bullish,,,,,,Sakar Healthcar,540.4,SAKAR,EQ,528.8,539.0,549.1,529.2,540.4,540.23,88559,478.42,1968, 53016, 59.87,bullish.csv,PriceFallback(±0.00)
08-Apr-2026,Bullish,,,,,,KSH Intl,493.65,KSHINTL,EQ,495.45,513.0,526.0,486.45,493.65,505.89,740325,3745.24,19962, 383054, 51.74,bullish.csv,Name_Exact
08-Apr-2026,Bullish,,,,,,Ganesha Ecosph,1032.9,GANECOS,EQ,1108.6,1127.0,1127.0,1011.5,1032.9,1063.5,1153468,12267.09,38516, 235581, 20.42,bullish.csv,PriceFallback(±0.00)
08-Apr-2026,Bullish,,,,,,Bodal Chemicals,64.64,BODALCHEM,EQ,64.26,66.98,67.7,61.67,64.64,65.0,1252626,814.27,7730, 406684, 32.47,bullish.csv,PriceFallback(±0.00)
08-Apr-2026,Bullish,,,,,,GNG Electronics,376.4,EBGNG,EQ,374.4,398.0,400.0,373.9,376.4,387.54,448399,1737.74,8199, 234967, 52.40,bullish.csv,PriceFallback(±0.00)
08-Apr-2026,Bullish,,,,,,AGI Infra,339.75,AGIIL,EQ,313.15,320.85,361.25,316.05,339.75,342.05,8262265,28261.41,74413, 943691, 11.42,bullish.csv,PriceFallback(±0.00)
08-Apr-2026,Bullish,,,,,,Avadh Sugar,478.25,AVADHSUGAR,EQ,492.0,495.35,495.4,470.55,478.25,478.38,210192,1005.51,4996, 87522, 41.64,bullish.csv,Name_Exact
08-Apr-2026,Bullish,,,,,,Venus Remedies,961.1,VENUSREM,EQ,915.35,939.05,961.1,935.0,961.1,951.34,30669,291.76,823, 25870, 84.35,bullish.csv,PriceFallback(±0.00)
08-Apr-2026,Bullish,,,,,,Karnataka Bank,243.51,KTKBANK,EQ,228.95,235.0,243.95,231.88,243.51,239.84,7559581,18131.14,45176, 4169908, 55.16,bullish.csv,PriceFallback(±0.00)
08-Apr-2026,Bullish,,,,,,Accent Micro,424.35,AGARWALEYE,EQ,434.35,449.5,449.9,418.9,424.4,425.25,614740,2614.17,9986, 479881, 78.06,bullish.csv,PriceFallback(±0.05)
08-Apr-2026,Bullish,,,,,,Sportking India,141.28,SPORTKING,EQ,130.74,134.9,142.87,132.08,141.28,139.42,1604772,2237.41,13171, 686017, 42.75,bullish.csv,PriceFallback(±0.00)
08-Apr-2026,Bullish,,,,,,Committed Cargo,258.9,RALLIS,EQ,253.14,259.7,263.24,254.99,258.73,258.64,481653,1245.74,12905, 207106, 43.00,bullish.csv,PriceFallback(±0.17)
08-Apr-2026,Bullish,,,,,,Lokesh Machines,220.17,LOKESHMACH,EQ,216.04,224.35,224.6,216.3,220.17,220.71,56170,123.97,1176, 35367, 62.96,bullish.csv,PriceFallback(±0.00)
08-Apr-2026,Bullish,,,,,,ITTL,103.25,INTENTECH,EQ,98.04,102.0,108.0,100.31,102.78,103.29,58214,60.13,1256, 30234, 51.94,bullish.csv,PriceFallback(±0.47)
08-Apr-2026,Bullish,,,,,,SMS Pharma,399.2,SMSPHARMA,EQ,390.05,405.9,405.9,393.1,399.2,398.54,216600,863.23,4756, 111723, 51.58,bullish.csv,Name_Exact
08-Apr-2026,Bullish,,,,,,Tirupati Forge,44.05,SRD,EQ,43.42,46.0,46.0,42.5,44.13,44.33,33345,14.78,658, 20153, 60.44,bullish.csv,PriceFallback(±0.08)
08-Apr-2026,Bullish,,,,,,Precision Wires,306.2,MODIS,EQ,302.35,358.0,358.0,301.0,306.2,316.54,26408,83.59,657, 10172, 38.52,bullish.csv,PriceFallback(±0.00)
08-Apr-2026,Bullish,,,,,,Bombay Super,107.79,BSHSL,EQ,112.18,118.0,122.0,105.15,107.79,112.49,345546,388.69,4360, 125249, 36.25,bullish.csv,PriceFallback(±0.00)
08-Apr-2026,Bullish,,,,,,Mitcon Cons,71.68,MITCON,EQ,67.69,69.0,72.0,68.97,71.68,70.52,20032,14.13,95, 19312, 96.41,bullish.csv,PriceFallback(±0.00)
08-Apr-2026,Bullish,,,,,,NINtec SYSTEMS,425.85,NINSYS,EQ,426.75,428.9,434.6,412.3,425.85,423.09,21401,90.55,1231, 13048, 60.97,bullish.csv,PriceFallback(±0.00)
08-Apr-2026,Bullish,,,,,,Pashupati Cotsp,1000.0,ABSLLIQUID,EQ,1000.01,1000.0,1000.01,999.99,1000.0,999.99,2241,22.41,20, 1727, 77.06,bullish.csv,PriceFallback(±0.00)
08-Apr-2026,Bullish,,,,,,Divine Hira Jew,280.5,BELLACASA,EQ,274.08,285.0,293.9,275.2,280.55,281.8,12022,33.88,424, 7973, 66.32,bullish.csv,PriceFallback(±0.05)
08-Apr-2026,Bullish,,,,,,Lux Industries,1308.7,LUXIND,EQ,1206.9,1242.0,1326.0,1242.0,1308.7,1288.2,1703798,21948.33,66651, 175624, 10.31,bullish.csv,PriceFallback(±0.00)
08-Apr-2026,Bullish,,,,,,Hardwyn,20.68,PRAENG,EQ,19.82,20.44,21.48,20.1,20.63,20.8,44759,9.31,543, 30695, 68.58,bullish.csv,PriceFallback(±0.05)
08-Apr-2026,Bullish,,,,,,Kesoram,11.39,CONS,EQ,10.92,10.92,11.41,10.92,11.39,11.37,59646,6.78,140, 40482, 67.87,bullish.csv,PriceFallback(±0.00)
08-Apr-2026,Bullish,,,,,,Wheels,991.9,WHEELS,EQ,960.35,984.1,1015.0,980.9,991.9,997.13,138936,1385.37,7478, 81036, 58.33,bullish.csv,Name_Exact
08-Apr-2026,Bullish,,,,,,Guj Alkali,587.6,GUJALKALI,EQ,579.55,600.0,600.0,580.0,587.6,589.25,2110592,12436.74,31193, 358126, 16.97,bullish.csv,Name_Exact
08-Apr-2026,Bullish,,,,,,Beta Drugs,1451.7,BETA,EQ,1525.3,1549.4,1599.6,1433.2,1451.7,1499.88,10262,153.92,1484, 5478, 53.38,bullish.csv,PriceFallback(±0.00)
08-Apr-2026,Bullish,,,,,,Nacl Industries,166.7,NACLIND,EQ,152.3,158.0,167.53,157.5,166.7,165.74,2437370,4039.74,6585, 1059511, 43.47,bullish.csv,PriceFallback(±0.00)
08-Apr-2026,Bullish,,,,,,Krishana Phosch,598.95,KRISHANA,EQ,572.75,585.0,604.95,580.0,598.95,594.79,486371,2892.91,10637, 278967, 57.36,bullish.csv,PriceFallback(±0.00)
08-Apr-2026,Bullish,,,,,,WE WIN,54.79,WEWIN,EQ,45.66,50.21,54.79,48.08,54.79,54.12,37519,20.3,238, 32676, 87.09,bullish.csv,Name_Exact
08-Apr-2026,Bullish,,,,,,C2C Advanced,463.75,HEXT,EQ,458.85,470.65,470.65,456.5,464.25,460.17,897291,4129.1,17645, 630453, 70.26,bullish.csv,PriceFallback(±0.50)
08-Apr-2026,Bullish,,,,,,Shilpa,403.7,SHILPAMED,EQ,391.35,409.75,410.0,393.2,403.7,399.98,450324,1801.19,15703, 220930, 49.06,bullish.csv,PriceFallback(±0.00)
08-Apr-2026,Bullish,,,,,,Accuracy Shippi,5.84,ACCURACY,EQ,4.89,5.47,5.86,5.3,5.84,5.76,1204145,69.36,1731, 784488, 65.15,bullish.csv,PriceFallback(±0.00)
08-Apr-2026,Bullish,,,,,,Avana Electrosy,80.2,SENSEXADD,EQ,75.61,78.9,84.0,78.29,80.25,79.29,43064,34.14,180, 21336, 49.54,bullish.csv,PriceFallback(±0.05)
08-Apr-2026,Bullish,,,,,,Axiscades Tech,1683.3,AXISCADES,EQ,1610.9,1678.0,1691.4,1617.5,1683.3,1671.65,177209,2962.32,7693, 104554, 59.00,bullish.csv,PriceFallback(±0.00)
08-Apr-2026,Bullish,,,,,,Identical Brain,22.55,PHARMABEES,EQ,22.43,22.99,23.45,22.44,22.6,22.6,11387747,2574.01,12087, 8679854, 76.22,bullish.csv,PriceFallback(±0.05)
08-Apr-2026,Bullish,,,,,,SG MART,524.8,SGMART,EQ,501.45,515.0,530.2,510.0,524.8,523.92,251248,1316.34,9125, 130561, 51.96,bullish.csv,Name_Exact
08-Apr-2026,Bullish,,,,,,Madhya Bharat A,544.85,MBAPL,EQ,536.9,553.05,553.05,537.8,544.85,543.05,387814,2106.01,7125, 258065, 66.54,bullish.csv,PriceFallback(±0.00)
08-Apr-2026,Bullish,,,,,,Arrow Greentech,537.4,ARROWGREEN,EQ,532.4,548.0,566.95,535.0,537.4,545.51,54466,297.12,2123, 22856, 41.96,bullish.csv,PriceFallback(±0.00)
08-Apr-2026,Bullish,,,,,,Frog Innovation,172.0,BHARATWIRE,EQ,161.11,166.5,172.5,164.16,171.84,169.66,211188,358.29,1746, 115564, 54.72,bullish.csv,PriceFallback(±0.16)
08-Apr-2026,Bullish,,,,,,ANTELOPUS,665.0,ANTELOPUS,EQ,700.0,665.0,689.0,665.0,665.0,666.54,248127,1653.88,1239, 153558, 61.89,bullish.csv,Name_Exact
